time,totalAgents,preyCount,predatorCount,preyJuvenileCount,preyAdultCount,predatorJuvenileCount,predatorAdultCount,avgPreyEnergy,avgPredatorEnergy,minPreyEnergy,maxPreyEnergy,minPredatorEnergy,maxPredatorEnergy,totalBirths,totalDeaths,totalKills,availableGrassPatches,totalGrassPatches,totalGrassFood,maxGrassFood,shelterOccupancy,shelterCapacity
0.02,40,32,8,11,21,3,5,80,80,80,80,80,80,0,0,0,6,6,600,600,0,0
1.023,40,32,8,11,21,3,5,80,80,80,80,80,80,0,0,0,6,6,600,600,0,0
2.037,40,32,8,11,21,3,5,80,80,80,80,80,80,0,0,0,6,6,600,600,0,0
3.04,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,541.036,600,0,0
4.041,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,503.038,600,0,0
5.045,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,505.047,600,0,0
6.06,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,507.075,600,0,0
7.06,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,501.101,600,0,0
8.069,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,503.127,600,0,0
9.07,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,505.121,600,0,0
10.076,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,507.128,600,0,0
11.091,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,509.164,600,0,0
12.1,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,500.558,600,0,0
13.108,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,501.215,600,0,0
14.109,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,503.22,600,0,0
15.123,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,505.247,600,0,0
15.759,40,32,8,11,21,3,5,80.625,80,80,100,80,80,0,0,0,6,6,506.551,600,0,0
