time,totalAgents,preyCount,predatorCount,preyJuvenileCount,preyAdultCount,predatorJuvenileCount,predatorAdultCount,avgPreyEnergy,avgPredatorEnergy,minPreyEnergy,maxPreyEnergy,minPredatorEnergy,maxPredatorEnergy,totalBirths,totalDeaths,totalKills,availableGrassPatches,totalGrassPatches,totalGrassFood,maxGrassFood,shelterOccupancy,shelterCapacity
0.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
1.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,1,30
2.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,1,30
3.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
4.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,1,30
5.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,550.667,600,1,30
6.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,500.667,600,0,30
7.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,500.667,600,0,30
8.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,502,600,0,30
9.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,500.667,600,1,30
10.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,502.667,600,0,30
11.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,504.667,600,0,30
12.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,506.667,600,0,30
13.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,508.667,600,0,30
14.333,42,32,10,12,20,5,5,98.438,87,75,100,0,100,2,0,0,6,6,510.667,600,0,30
15.333,42,31,10,12,19,5,5,98.387,87,75,100,0,100,2,1,1,6,6,512.667,600,0,30
16.333,43,32,10,13,19,5,5,96.875,87,75,100,0,100,3,1,1,6,6,514.667,600,0,30
17.333,43,32,10,13,19,5,5,96.875,87,75,100,0,100,3,1,1,6,6,516.667,600,0,30
18.333,43,32,10,13,19,5,5,96.875,87,75,100,0,100,3,1,1,6,6,518.667,600,0,30
