time,totalAgents,preyCount,predatorCount,preyJuvenileCount,preyAdultCount,predatorJuvenileCount,predatorAdultCount,avgPreyEnergy,avgPredatorEnergy,minPreyEnergy,maxPreyEnergy,minPredatorEnergy,maxPredatorEnergy,totalBirths,totalDeaths,totalKills,availableGrassPatches,totalGrassPatches,totalGrassFood,maxGrassFood,shelterOccupancy,shelterCapacity
0.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,1,30
1.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
2.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
3.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
4.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
5.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
6.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
7.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
8.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
9.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
10.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
11.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
12.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
13.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
14.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
15.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
16.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
17.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
18.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
19.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
20.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
21.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
22.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
23.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
24.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
25.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
26.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
27.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
28.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
29.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
30.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
31.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
32.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
33.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
34.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
35.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
36.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
37.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
38.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
39.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
40.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
41.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
42.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
43.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
44.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
45.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
46.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
47.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
48.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
49.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
50.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
51.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
52.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
53.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
54.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
55.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
56.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
57.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
58.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
59.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
60.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
61.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
62.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
63.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
64.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
65.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
66.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
67.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
68.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
69.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
70.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
71.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
72.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
73.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
74.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
75.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
76.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
77.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
78.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
79.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
80.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
81.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
82.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
83.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
84.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
85.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
86.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
87.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
88.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
89.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,2,30
