time,totalAgents,preyCount,predatorCount,preyJuvenileCount,preyAdultCount,predatorJuvenileCount,predatorAdultCount,avgPreyEnergy,avgPredatorEnergy,minPreyEnergy,maxPreyEnergy,minPredatorEnergy,maxPredatorEnergy,totalBirths,totalDeaths,totalKills,availableGrassPatches,totalGrassPatches,totalGrassFood,maxGrassFood,shelterOccupancy,shelterCapacity
0.02,40,32,8,11,21,3,5,79.999,79.996,79.984,80,79.984,80,0,0,0,6,6,600,600,3,30
1.021,40,32,8,11,21,3,5,79.189,79.188,79.183,79.189,79.183,79.189,0,0,0,6,6,600,600,5,30
2.021,40,32,8,11,21,3,5,78.389,78.388,78.383,78.39,78.383,78.39,0,0,0,6,6,600,600,6,30
3.021,40,32,8,11,21,3,5,77.589,77.588,77.583,77.59,77.583,77.59,0,0,0,6,6,600,600,7,30
4.03,40,32,8,11,21,3,5,76.783,76.781,76.776,76.783,76.776,76.783,0,0,0,6,6,600,600,4,30
5.038,40,32,8,11,21,3,5,75.976,75.975,75.97,75.976,75.97,75.976,0,0,0,6,6,600,600,5,30
6.046,39,31,8,11,20,3,5,75.17,78.224,75.163,75.17,75.163,99.607,0,1,1,6,6,600,600,5,30
7.054,39,31,8,11,20,3,5,74.363,77.417,74.356,74.363,74.356,98.8,0,1,1,6,6,600,600,6,30
8.054,39,31,8,11,20,3,5,73.563,76.617,73.556,73.563,73.556,98,0,1,1,6,6,600,600,5,30
9.055,40,32,8,12,20,3,5,71.403,75.817,47.763,79.234,72.756,97.2,1,1,1,6,6,600,600,4,30
10.063,39,31,8,11,20,3,5,70.559,78.492,46.963,78.434,71.963,99.76,1,2,2,6,6,600,600,4,30
11.08,39,31,8,11,20,3,5,69.745,77.678,46.15,77.621,71.15,98.946,1,2,2,6,6,600,600,4,30
12.088,39,31,8,11,20,3,5,68.932,76.866,45.336,76.807,70.336,98.14,1,2,2,6,6,600,600,4,30
13.088,39,31,8,11,20,3,5,68.132,76.066,44.536,76.007,69.536,97.34,1,2,2,6,6,600,600,4,30
14.088,39,31,8,11,20,3,5,67.332,75.267,43.737,75.207,68.737,96.54,1,2,2,6,6,600,600,3,30
15.096,38,30,8,11,19,3,5,66.479,78.375,42.93,74.401,67.93,99.247,1,3,3,6,6,600,600,4,30
16.104,39,30,9,11,19,4,5,65.672,74.422,42.123,73.594,52.123,98.44,2,3,3,6,6,600,600,3,30
17.113,39,30,9,11,19,4,5,65.987,73.615,41.317,99.96,51.317,97.634,2,3,3,6,6,551.333,600,4,30
18.121,39,30,9,11,19,4,5,63.986,76.559,40.51,99.153,50.51,99.261,3,4,4,6,6,553.349,600,3,30
19.129,39,30,9,11,19,4,5,63.179,75.752,39.703,98.347,49.704,98.454,3,4,4,6,6,555.366,600,4,30
20.129,39,30,9,11,19,4,5,62.379,74.952,38.904,97.547,48.904,97.654,3,4,4,6,6,557.366,600,5,30
21.137,39,30,9,11,19,4,5,61.572,74.145,38.097,96.74,48.097,96.847,3,4,4,6,6,559.383,600,5,30
