time,totalAgents,preyCount,predatorCount,preyJuvenileCount,preyAdultCount,predatorJuvenileCount,predatorAdultCount,avgPreyEnergy,avgPredatorEnergy,minPreyEnergy,maxPreyEnergy,minPredatorEnergy,maxPredatorEnergy,totalBirths,totalDeaths,totalKills,availableGrassPatches,totalGrassPatches,totalGrassFood,maxGrassFood,shelterOccupancy,shelterCapacity
0.333,40,32,8,11,21,3,5,100,100,100,100,100,100,0,0,0,6,6,600,600,6,30
1.333,40,32,8,11,21,3,5,100,100,100,100,100,100,0,0,0,6,6,600,600,7,30
2.333,40,32,8,11,21,3,5,100,100,100,100,100,100,0,0,0,6,6,600,600,7,30
3.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,7,30
4.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,7,30
5.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,7,30
6.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,6,30
7.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,7,30
8.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,7,30
9.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,7,30
10.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,5,30
11.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,3,30
12.333,41,33,8,12,21,3,5,98.485,100,75,100,100,100,1,0,0,6,6,600,600,3,30
13.333,41,32,8,12,20,3,5,99.219,100,75,100,100,100,1,1,1,6,6,600,600,3,30
14.333,41,32,8,12,20,3,5,99.219,100,75,100,100,100,1,1,1,6,6,600,600,3,30
15.333,41,30,8,12,18,3,5,100,100,100,100,100,100,1,3,3,6,6,600,600,5,30
16.333,41,30,8,12,18,3,5,100,100,100,100,100,100,1,3,3,6,6,600,600,5,30
17.333,41,29,8,11,18,3,5,100,100,100,100,100,100,1,4,4,6,6,600,600,3,30
18.333,42,29,8,11,18,3,5,98.276,100,75,100,100,100,2,5,5,6,6,600,600,2,30
19.333,42,29,8,11,18,3,5,98.276,100,75,100,100,100,2,5,5,6,6,600,600,2,30
20.333,42,29,8,11,18,3,5,98.276,100,75,100,100,100,2,5,5,6,6,600,600,4,30
21.333,42,29,8,11,18,3,5,98.276,100,75,100,100,100,2,5,5,6,6,600,600,3,30
22.333,42,29,8,11,18,3,5,98.276,100,75,100,100,100,2,5,5,6,6,600,600,3,30
23.333,42,29,8,11,18,3,5,98.276,100,75,100,100,100,2,5,5,6,6,600,600,3,30
24.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,3,30
25.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,3,30
26.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,3,30
27.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,4,30
28.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,5,30
29.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,3,30
30.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,3,30
31.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,3,30
32.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,5,30
33.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,4,30
34.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,6,30
35.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,5,30
36.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,3,30
37.333,42,28,8,10,18,3,5,98.214,100,75,100,100,100,2,6,6,6,6,600,600,2,30
38.333,42,27,8,10,17,3,5,98.148,100,75,100,100,100,2,7,7,6,6,600,600,3,30
39.333,42,26,8,10,16,3,5,98.077,100,75,100,100,100,2,8,8,6,6,600,600,2,30
40.333,42,26,8,10,16,3,5,98.077,100,75,100,100,100,2,8,8,6,6,600,600,2,30
41.333,42,26,8,10,16,3,5,98.077,100,75,100,100,100,2,8,8,6,6,600,600,2,30
42.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,3,30
43.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,3,30
44.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,4,30
45.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,3,30
46.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
47.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
48.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
49.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
50.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,4,30
51.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,5,30
52.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,4,30
53.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,6,30
54.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,5,30
55.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
56.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,3,30
57.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,3,30
58.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,3,30
59.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
60.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,3,30
61.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
62.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
63.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,4,30
64.333,42,25,8,9,16,3,5,98,100,75,100,100,100,2,9,9,6,6,600,600,2,30
65.333,43,26,8,10,16,3,5,96.154,100,75,100,100,100,3,9,9,6,6,600,600,3,30
66.333,43,26,8,10,16,3,5,96.154,100,75,100,100,100,3,9,9,6,6,600,600,3,30
67.333,43,26,8,10,16,3,5,96.154,100,75,100,100,100,3,9,9,6,6,600,600,4,30
68.333,43,26,8,10,16,3,5,96.154,100,75,100,100,100,3,9,9,6,6,600,600,3,30
69.333,43,25,8,10,15,3,5,96,100,75,100,100,100,3,10,10,6,6,600,600,2,30
70.333,43,25,8,10,15,3,5,96,100,75,100,100,100,3,10,10,6,6,600,600,3,30
71.333,43,25,8,10,15,3,5,96,100,75,100,100,100,3,10,10,6,6,600,600,5,30
72.333,43,25,8,10,15,3,5,96,100,75,100,100,100,3,10,10,6,6,600,600,2,30
