time,totalAgents,preyCount,predatorCount,preyJuvenileCount,preyAdultCount,predatorJuvenileCount,predatorAdultCount,avgPreyEnergy,avgPredatorEnergy,minPreyEnergy,maxPreyEnergy,minPredatorEnergy,maxPredatorEnergy,totalBirths,totalDeaths,totalKills,availableGrassPatches,totalGrassPatches,totalGrassFood,maxGrassFood,shelterOccupancy,shelterCapacity
0.02,40,32,8,11,21,3,5,79.999,79.996,79.984,80,79.984,80,0,0,0,6,6,600,600,0,0
1.035,40,32,8,11,21,3,5,79.185,79.182,79.172,79.186,79.172,79.186,0,0,0,6,6,600,600,0,0
2.045,40,32,8,11,21,3,5,78.379,78.376,78.364,78.38,78.364,78.38,0,0,0,6,6,600,600,0,0
3.055,40,32,8,11,21,3,5,77.568,77.566,77.556,77.569,77.556,77.569,0,0,0,6,6,600,600,0,0
4.062,40,32,8,11,21,3,5,76.76,76.758,76.75,76.76,76.75,76.76,0,0,0,6,6,600,600,0,0
5.068,40,32,8,11,21,3,5,75.958,75.955,75.945,75.959,75.945,75.959,0,0,0,6,6,600,600,0,0
6.075,40,32,8,11,21,3,5,75.152,75.15,75.14,75.153,75.14,75.153,0,0,0,6,6,600,600,0,0
7.08,40,32,8,11,21,3,5,74.345,74.343,74.336,74.346,74.336,74.346,0,0,0,6,6,600,600,0,0
8.083,40,32,8,11,21,3,5,73.546,73.544,73.534,73.547,73.534,73.547,0,0,0,6,6,600,600,0,0
9.088,40,32,8,11,21,3,5,72.755,72.75,72.73,72.757,72.73,72.757,0,0,0,6,6,600,600,0,0
10.106,40,32,8,11,21,3,5,71.931,71.928,71.915,71.932,71.915,71.932,0,0,0,6,6,600,600,0,0
11.107,40,32,8,11,21,3,5,71.128,71.125,71.114,71.129,71.114,71.129,0,0,0,6,6,600,600,0,0
12.128,40,32,8,11,21,3,5,70.319,70.315,70.297,70.32,70.297,70.32,0,0,0,6,6,600,600,0,0
13.129,39,31,8,10,21,3,5,69.511,73.304,69.497,69.512,69.497,99.88,0,1,1,6,6,600,600,0,0
14.13,39,31,8,10,21,3,5,68.709,72.502,68.696,68.709,68.696,99.078,0,1,1,6,6,600,600,0,0
15.132,39,31,8,10,21,3,5,67.907,71.701,67.895,67.908,67.895,98.277,0,1,1,6,6,600,600,0,0
16.135,39,31,8,10,21,3,5,67.102,70.896,67.092,67.102,67.092,97.471,0,1,1,6,6,600,600,0,0
17.138,39,31,8,10,21,3,5,66.303,70.096,66.29,66.304,66.29,96.672,0,1,1,6,6,600,600,0,0
18.142,39,31,8,10,21,3,5,65.499,69.293,65.486,65.5,65.486,95.868,0,1,1,6,6,600,600,0,0
19.161,39,31,8,10,21,3,5,64.688,68.481,64.671,64.689,64.671,95.058,0,1,1,6,6,600,600,0,0
20.181,39,31,8,10,21,3,5,63.871,67.664,63.855,63.872,63.855,94.24,0,1,1,6,6,600,600,0,0
21.194,39,31,8,10,21,3,5,63.058,66.851,63.045,63.059,63.045,93.427,0,1,1,6,6,600,600,0,0
22.196,39,31,8,10,21,3,5,62.256,66.05,62.244,62.257,62.244,92.625,0,1,1,6,6,600,600,0,0
23.198,39,31,8,10,21,3,5,61.455,65.249,61.442,61.456,61.442,91.825,0,1,1,6,6,600,600,0,0
24.199,39,31,8,10,21,3,5,60.654,64.447,60.641,60.655,60.641,91.023,0,1,1,6,6,600,600,0,0
25.215,39,31,8,10,21,3,5,59.84,63.634,59.828,59.841,59.828,90.209,0,1,1,6,6,600,600,0,0
26.226,39,31,8,10,21,3,5,59.843,62.829,59.019,84.038,59.019,89.406,0,1,1,6,6,590.866,600,0,0
27.24,39,31,8,10,21,3,5,59.028,62.015,58.208,83.222,58.208,88.591,0,1,1,6,6,592.904,600,0,0
28.242,39,31,8,10,21,3,5,58.225,61.212,57.407,82.419,57.407,87.787,0,1,1,6,6,594.912,600,0,0
29.246,39,31,8,10,21,3,5,57.426,60.412,56.603,81.62,56.603,86.989,0,1,1,6,6,596.909,600,0,0
30.266,39,31,8,0,31,0,8,56.61,59.596,55.787,80.805,55.787,86.173,0,1,1,6,6,598.949,600,0,0
31.269,39,31,8,0,31,0,8,55.806,58.793,54.985,80.001,54.985,85.369,0,1,1,6,6,600,600,0,0
32.269,38,30,8,0,30,0,8,54.197,63.71,54.185,54.197,54.185,99.959,0,2,2,6,6,600,600,0,0
33.273,38,30,8,0,30,0,8,53.391,62.905,53.382,53.392,53.382,99.153,0,2,2,6,6,600,600,0,0
34.277,38,30,8,0,30,0,8,52.591,62.105,52.579,52.592,52.579,98.353,0,2,2,6,6,600,600,0,0
35.278,38,30,8,0,30,0,8,51.791,61.304,51.778,51.792,51.778,97.553,0,2,2,6,6,600,600,0,0
36.283,37,29,8,0,29,0,8,50.982,66.579,50.973,50.983,50.973,99.636,0,3,3,6,6,600,600,0,0
37.293,37,29,8,0,29,0,8,50.179,65.775,50.165,50.179,50.165,98.828,0,3,3,6,6,600,600,0,0
38.304,37,29,8,0,29,0,8,49.37,64.966,49.357,49.37,49.357,98.019,0,3,3,6,6,600,600,0,0
39.306,37,29,8,0,29,0,8,48.571,64.167,48.555,48.572,48.555,97.218,0,3,3,6,6,600,600,0,0
39.85,37,29,8,0,29,0,8,48.12,63.719,48.12,48.12,48.12,96.783,0,3,3,6,6,600,600,0,0
