time,totalAgents,preyCount,predatorCount,preyJuvenileCount,preyAdultCount,predatorJuvenileCount,predatorAdultCount,avgPreyEnergy,avgPredatorEnergy,minPreyEnergy,maxPreyEnergy,minPredatorEnergy,maxPredatorEnergy,totalBirths,totalDeaths,totalKills,availableGrassPatches,totalGrassPatches,totalGrassFood,maxGrassFood,shelterOccupancy,shelterCapacity
0.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,8,30
1.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,9,30
2.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,9,30
3.333,40,31,9,11,20,4,5,100,88.889,100,100,0,100,0,0,0,6,6,600,600,8,30
4.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,7,30
5.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,5,30
6.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,5,30
7.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,4,30
8.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,5,30
9.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,4,30
10.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,5,30
11.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,4,30
12.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,4,30
13.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,3,30
14.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,3,30
15.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
16.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
17.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,3,30
18.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
19.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
20.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
21.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
22.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
23.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,1,30
24.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,1,30
25.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,1,30
26.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
27.333,41,32,9,12,20,4,5,98.438,88.889,75,100,0,100,1,0,0,6,6,600,600,2,30
